0.990025  	-0.021734 	-0.003286 	1.719978  	-0.463561 
1.000026  	-0.022074 	0.007677  	1.256417  	-0.457416 
1.010026  	-0.022063 	0.029236  	0.799001  	-0.428870 
1.020026  	-0.022001 	0.007408  	0.370131  	-0.423041 
1.030026  	-0.022173 	0.017564  	-0.052910 	-0.406688 
1.040027  	-0.022138 	0.045111  	-0.459598 	-0.361700 
1.050027  	-0.021822 	0.046719  	-0.821299 	-0.315004 
1.060027  	-0.021643 	0.033488  	-1.136302 	-0.282056 
1.070027  	-0.021874 	0.012225  	-1.418359 	-0.271268 
1.080027  	-0.022043 	0.024938  	-1.689627 	-0.247285 
1.090027  	-0.022127 	0.033291  	-1.936912 	-0.214632 
1.100027  	-0.021923 	0.055664  	-2.151543 	-0.158681 
1.110027  	-0.021654 	0.042436  	-2.310224 	-0.116448 
1.120028  	-0.021374 	0.044038  	-2.426672 	-0.072504 
1.130028  	-0.021311 	0.042841  	-2.499176 	-0.029790 
1.140028  	-0.021099 	0.051300  	-2.528966 	0.021775  
1.150028  	-0.021091 	0.030962  	-2.507191 	0.052174  
1.160028  	-0.020905 	0.055940  	-2.455017 	0.108629  
1.170028  	-0.020660 	0.048746  	-2.346388 	0.157648  
1.180028  	-0.020278 	0.056440  	-2.188741 	0.214767  
1.190028  	-0.020179 	0.028354  	-1.973974 	0.242643  
1.200028  	-0.019933 	0.030052  	-1.731330 	0.272342  
1.210029  	-0.019693 	0.023078  	-1.458988 	0.294818  
1.220029  	-0.019390 	0.030062  	-1.164170 	0.324640  
1.230029  	-0.019213 	0.017844  	-0.839530 	0.341754  
1.240029  	-0.018787 	0.023245  	-0.497776 	0.364580  
1.250029  	-0.018578 	-0.011384 	-0.133195 	0.351270  
1.260029  	-0.018186 	-0.005764 	0.218075  	0.343876  
1.270029  	-0.018036 	-0.022895 	0.561951  	0.318598  
1.280030  	-0.017820 	-0.022520 	0.880549  	0.293732  
1.290030  	-0.017656 	-0.027386 	1.174281  	0.263794  
1.300030  	-0.017460 	-0.030455 	1.438075  	0.230660  
1.310030  	-0.017277 	-0.044760 	1.668735  	0.182561  
1.320030  	-0.017374 	-0.066104 	1.851296  	0.112119  
1.330030  	-0.017816 	-0.081500 	1.963415  	0.025563  
1.340030  	-0.018095 	-0.072404 	1.988978  	-0.051493 
1.350030  	-0.018412 	-0.063414 	1.937485  	-0.119171 
1.360030  	-0.018628 	-0.080382 	1.818314  	-0.204602 
1.370030  	-0.018804 	-0.083331 	1.613712  	-0.293145 
1.380030  	-0.019317 	-0.104710 	1.320567  	-0.404029 
1.390031  	-0.019868 	-0.089592 	0.916539  	-0.499160 
1.400031  	-0.020352 	-0.077141 	0.417379  	-0.581345 
1.410031  	-0.020665 	-0.047339 	-0.163967 	-0.632523 
1.420031  	-0.021146 	-0.058600 	-0.796490 	-0.695486 
1.430031  	-0.021658 	-0.055943 	-1.491976 	-0.755743 
1.440031  	-0.022130 	-0.026439 	-2.247718 	-0.785376 
1.450031  	-0.022469 	-0.020438 	-3.033094 	-0.808840 
1.460031  	-0.022562 	0.003891  	-3.841934 	-0.807074 
1.470031  	-0.022762 	-0.000627 	-4.649008 	-0.810067 
1.480032  	-0.023189 	-0.004421 	-5.459075 	-0.817084 
1.490032  	-0.023460 	0.004060  	-6.276159 	-0.815367 
1.500032  	-0.023570 	0.026454  	-7.091526 	-0.790459 
1.510032  	-0.023494 	0.025442  	-7.881984 	-0.766633 
1.520032  	-0.023477 	0.026124  	-8.648618 	-0.742137 
1.530033  	-0.023607 	0.011100  	-9.390755 	-0.733288 
1.540033  	-0.024110 	0.005432  	-10.124042	-0.730409 
1.550033  	-0.024106 	0.049557  	-10.854451	-0.681798 
1.560033  	-0.023424 	0.060092  	-11.536248	-0.622173 
1.570033  	-0.022869 	0.028880  	-12.158421	-0.594908 
1.580033  	-0.022572 	0.016762  	-12.753329	-0.580231 
1.590033  	-0.022791 	0.003478  	-13.333561	-0.579412 
1.600033  	-0.022953 	0.002464  	-13.912973	-0.579695 
1.610033  	-0.023015 	-0.007129 	-14.492668	-0.589983 
1.620034  	-0.022783 	0.003493  	-15.082651	-0.589255 
1.630034  	-0.022796 	-0.001740 	-15.671907	-0.594001 
1.640034  	-0.023156 	-0.011523 	-16.265907	-0.608973 
1.650034  	-0.023222 	0.004971  	-16.874880	-0.606859 
1.660034  	-0.023198 	0.007551  	-17.481740	-0.602100 
1.670034  	-0.023212 	0.010084  	-18.083840	-0.594746 
1.680034  	-0.023358 	0.002972  	-18.678586	-0.594824 
1.690034  	-0.023446 	0.034072  	-19.273409	-0.562655 
1.700034  	-0.023217 	0.027926  	-19.836064	-0.536863 
1.710034  	-0.023125 	0.020860  	-20.372928	-0.518425 
1.720034  	-0.022931 	0.031245  	-20.891353	-0.489201 
1.730035  	-0.022784 	0.045853  	-21.380553	-0.444798 
1.740035  	-0.022333 	0.032852  	-21.825351	-0.413861 
1.750035  	-0.022239 	-0.008903 	-22.239212	-0.426350 
1.760035  	-0.022491 	-0.012485 	-22.665562	-0.442610 
1.770035  	-0.022547 	0.025687  	-23.108172	-0.419225 
1.780035  	-0.022077 	0.035370  	-23.527396	-0.385729 
1.790035  	-0.022008 	-0.004690 	-23.913126	-0.393911 
1.800035  	-0.022200 	0.006472  	-24.307037	-0.390524 
1.810035  	-0.022051 	0.028194  	-24.697561	-0.364551 
1.820036  	-0.021759 	0.036867  	-25.062112	-0.329531 
1.830036  	-0.021938 	0.001821  	-25.391642	-0.331004 
1.840036  	-0.022106 	0.002558  	-25.722646	-0.331745 
1.850036  	-0.022126 	0.017258  	-26.054392	-0.317219 
1.860036  	-0.022044 	0.027595  	-26.371611	-0.291946 
1.870036  	-0.021574 	0.036395  	-26.663557	-0.257466 
1.880036  	-0.021352 	0.012031  	-26.921023	-0.248328 
1.890036  	-0.021703 	-0.009093 	-27.169351	-0.261221 
1.900036  	-0.021731 	0.010884  	-27.430573	-0.253347 
1.910036  	-0.021786 	0.020306  	-27.683920	-0.235687 
1.920036  	-0.021445 	0.029934  	-27.919606	-0.207974 
1.930036  	-0.021402 	0.006358  	-28.127580	-0.204804 
1.940036  	-0.021230 	0.013365  	-28.332385	-0.194333 
1.950036  	-0.021156 	0.003791  	-28.526718	-0.193834 
1.960036  	-0.020886 	0.017815  	-28.720552	-0.178711 
1.970037  	-0.020749 	-0.001282 	-28.899263	-0.183478 
1.980037  	-0.020546 	-0.000271 	-29.082742	-0.187187 
1.990037  	-0.020558 	-0.003744 	-29.269928	-0.194528 
2.000038  	-0.020466 	0.012812  	-29.464457	-0.184618 
2.010038  	-0.020089 	0.012111  	-29.649075	-0.175409 
2.020039  	-0.020091 	-0.007910 	-29.824483	-0.187086 
2.030040  	-0.020533 	-0.016818 	-30.011569	-0.208096 
2.040041  	-0.020494 	0.001524  	-30.219665	-0.210003 
2.050041  	-0.020209 	0.014705  	-30.429668	-0.198154 
2.060042  	-0.019893 	0.024352  	-30.627822	-0.176215 
2.070043  	-0.019507 	0.020110  	-30.804037	-0.158662 
2.080044  	-0.019313 	0.013169  	-30.962700	-0.148337 
2.090045  	-0.019486 	-0.006103 	-31.111037	-0.158151 
2.100045  	-0.019370 	0.005283  	-31.269188	-0.156082 
2.110046  	-0.019278 	0.014846  	-31.425270	-0.144029 
2.120047  	-0.019265 	0.006955  	-31.569299	-0.140218 
2.130048  	-0.019237 	0.002593  	-31.709517	-0.140966 
2.140048  	-0.019268 	0.002557  	-31.850483	-0.141763 
2.150049  	-0.018853 	0.024483  	-31.992246	-0.119626 
2.160050  	-0.018352 	0.028115  	-32.111872	-0.093634 
2.170051  	-0.018346 	0.001926  	-32.205506	-0.095014 
2.180051  	-0.018157 	0.008971  	-32.300520	-0.089018 
2.190052  	-0.018320 	-0.003329 	-32.389539	-0.095899 
2.200053  	-0.018235 	0.015823  	-32.485438	-0.082758 
2.210054  	-0.017889 	0.019410  	-32.568196	-0.065829 
2.220054  	-0.017560 	0.012557  	-32.634025	-0.056031 
2.230055  	-0.017483 	0.004721  	-32.690056	-0.054426 
2.240056  	-0.017362 	0.015174  	-32.744483	-0.041872 
2.250057  	-0.017328 	0.006429  	-32.786354	-0.038467 
2.260058  	-0.017146 	-0.001303 	-32.824821	-0.043141 
2.270058  	-0.017389 	0.007227  	-32.867963	-0.038912 
2.280059  	-0.017210 	0.021169  	-32.906875	-0.020071 
2.290060  	-0.017011 	0.006418  	-32.926945	-0.016649 
2.300060  	-0.017180 	-0.013674 	-32.943594	-0.034278 
2.310061  	-0.017288 	0.003690  	-32.977873	-0.033746 
2.320062  	-0.016882 	0.027333  	-33.011618	-0.008414 
2.330063  	-0.016500 	0.014390  	-33.020032	0.003409  
2.340064  	-0.016556 	-0.001344 	-33.016623	-0.001256 
2.350064  	-0.016633 	0.002086  	-33.017879	-0.002336 
2.360065  	-0.016384 	0.023910  	-33.020215	0.019478  
2.370066  	-0.016318 	0.005589  	-33.000737	0.022105  
2.380066  	-0.016186 	0.001299  	-32.978632	0.020249  
2.390067  	-0.016107 	-0.003866 	-32.958383	0.012986  
2.400068  	-0.016194 	-0.003895 	-32.945397	0.005684  
2.410069  	-0.016062 	0.012689  	-32.939713	0.015778  
2.420070  	-0.015741 	0.015407  	-32.923935	0.028763  
2.430070  	-0.015571 	0.000671  	-32.895172	0.026309  
2.440071  	-0.015662 	-0.008930 	-32.868863	0.013778  
2.450072  	-0.015758 	0.001476  	-32.855085	0.012151  
2.460073  	-0.015657 	0.010202  	-32.842934	0.019687  
2.470073  	-0.015684 	-0.008092 	-32.823248	0.008033  
2.480074  	-0.015610 	0.007615  	-32.815215	0.012861  
2.490075  	-0.015597 	0.001505  	-32.802354	0.011281  
2.500076  	-0.015370 	0.006835  	-32.791073	0.015316  
2.510077  	-0.015068 	0.014780  	-32.775757	0.027724  
2.520077  	-0.014946 	0.002620  	-32.748033	0.027381  
2.530078  	-0.014790 	0.006166  	-32.720652	0.030778  
2.540079  	-0.014799 	0.006125  	-32.689874	0.034134  
2.550079  	-0.014689 	0.001816  	-32.655739	0.032977  
2.560080  	-0.014620 	-0.007699 	-32.622762	0.021833  
2.570081  	-0.014738 	-0.015530 	-32.600929	0.002452  
2.580082  	-0.014623 	0.013257  	-32.598476	0.013316  
2.590083  	-0.014422 	0.016767  	-32.585161	0.027892  
2.600083  	-0.014232 	-0.010983 	-32.557268	0.013328  
2.610084  	-0.014583 	-0.022401 	-32.543940	-0.013260 
2.620085  	-0.014415 	0.035088  	-32.557200	0.020564  
2.630085  	-0.013949 	0.011728  	-32.536636	0.029900  
2.640086  	-0.014230 	-0.031015 	-32.506737	-0.005716 
2.650087  	-0.014662 	-0.014600 	-32.512453	-0.024117 
2.660088  	-0.014321 	0.025592  	-32.536570	-0.000263 
2.670089  	-0.013936 	0.009180  	-32.536833	0.006389  
2.680089  	-0.013886 	-0.013404 	-32.530443	-0.010699 
2.690098  	-0.014015 	0.000482  	-32.541143	-0.013203 
2.700098  	-0.013769 	0.017106  	-32.554345	0.001798  
2.710099  	-0.013792 	-0.009903 	-32.552548	-0.011605 
2.720099  	-0.013904 	-0.002969 	-32.564153	-0.017729 
2.730100  	-0.013736 	0.009291  	-32.581883	-0.010947 
2.740101  	-0.013415 	0.019833  	-32.592830	0.006961  
2.750102  	-0.013424 	-0.018465 	-32.585870	-0.015424 
2.760103  	-0.013693 	-0.023719 	-32.601294	-0.043359 
2.770104  	-0.013875 	0.000609  	-32.644652	-0.045730 
2.780104  	-0.013545 	0.031163  	-32.690383	-0.015932 
2.790105  	-0.013175 	0.019915  	-32.706315	0.002082  
2.800106  	-0.013231 	-0.017542 	-32.704233	-0.019328 
2.810106  	-0.013356 	-0.014043 	-32.723560	-0.037070 
2.820107  	-0.013471 	-0.002748 	-32.760630	-0.042943 
2.830108  	-0.013258 	0.019949  	-32.803573	-0.024914 
2.840109  	-0.012909 	0.018297  	-32.828487	-0.008582 
2.850110  	-0.012849 	0.000005  	-32.837069	-0.011500 
2.860110  	-0.012730 	0.000939  	-32.848569	-0.013426 
2.870111  	-0.012646 	0.002716  	-32.861995	-0.013473 
2.880112  	-0.012521 	-0.003304 	-32.875468	-0.019852 
2.890112  	-0.012473 	-0.000656 	-32.895320	-0.023440 
2.900113  	-0.012564 	-0.004174 	-32.918760	-0.030744 
2.910114  	-0.012422 	0.003738  	-32.949504	-0.029703 
2.920115  	-0.012298 	0.007257  	-32.979207	-0.024944 
2.930116  	-0.012399 	0.000219  	-33.004151	-0.027611 
2.940116  	-0.012387 	0.006299  	-33.031762	-0.023872 
2.950117  	-0.012349 	0.019303  	-33.055634	-0.006428 
2.960118  	-0.012110 	0.003707  	-33.062062	-0.005390 
2.970119  	-0.011898 	0.006407  	-33.067452	-0.001487 
2.980119  	-0.011884 	0.007247  	-33.068939	0.003305  
2.990120  	-0.011599 	0.014307  	-33.065634	0.015573  
3.000121  	-0.011487 	0.007346  	-33.050060	0.020515  
3.010122  	-0.011361 	0.003904  	-33.029545	0.021840  
3.020122  	-0.011320 	0.005640  	-33.007705	0.025002  
3.030123  	-0.011280 	0.005631  	-32.982702	0.028162  
3.040124  	-0.011176 	-0.008229 	-32.954541	0.016705  
3.050125  	-0.011242 	-0.009956 	-32.937836	0.003419  
3.060125  	-0.011218 	0.009206  	-32.934416	0.010353  
3.070126  	-0.010841 	0.014568  	-32.924063	0.022990  
3.080127  	-0.010553 	0.011173  	-32.901072	0.032078  
3.090128  	-0.010441 	-0.006185 	-32.868994	0.022844  
3.100129  	-0.010664 	-0.004537 	-32.846150	0.015332  
3.110129  	-0.010613 	0.007667  	-32.830818	0.020712  
3.120130  	-0.010499 	-0.000993 	-32.810106	0.016958  
3.130131  	-0.010580 	-0.005371 	-32.793148	0.008573  
3.140131  	-0.010504 	0.010322  	-32.784575	0.016770  
3.150132  	-0.010449 	0.003353  	-32.767805	0.017613  
3.160133  	-0.010489 	-0.006234 	-32.750193	0.008325  
3.170134  	-0.010578 	-0.006249 	-32.741867	-0.000986 
3.180135  	-0.010418 	0.013834  	-32.742853	0.010929  
3.190135  	-0.010163 	0.008689  	-32.731924	0.017439  
3.200136  	-0.010254 	-0.000954 	-32.714485	0.013752  
3.210137  	-0.010122 	0.016481  	-32.700733	0.028504  
3.220138  	-0.010100 	-0.004427 	-32.672229	0.021166  
3.230138  	-0.010097 	-0.011345 	-32.651063	0.006514  
3.240139  	-0.010332 	-0.010543 	-32.644549	-0.007309 
3.250140  	-0.010184 	0.013029  	-32.651858	0.003784  
3.260141  	-0.009909 	0.006162  	-32.648074	0.007651  
3.270141  	-0.009932 	-0.008639 	-32.640424	-0.004130 
3.280142  	-0.010069 	-0.010402 	-32.644554	-0.017789 
3.290143  	-0.009915 	0.014040  	-32.662343	-0.005602 
3.300144  	-0.009748 	0.010582  	-32.667945	0.002951  
3.310144  	-0.009747 	-0.005966 	-32.664994	-0.005993 
3.320145  	-0.009812 	-0.007705 	-32.670987	-0.016783 
3.330146  	-0.009718 	0.013218  	-32.687769	-0.005443 
3.340147  	-0.009578 	0.013223  	-32.693213	0.005919  
3.350148  	-0.009429 	-0.000657 	-32.687294	0.002617  
3.360148  	-0.009498 	-0.007635 	-32.684677	-0.008072 
3.370149  	-0.009646 	-0.005937 	-32.692749	-0.016980 
3.380150  	-0.009313 	0.008160  	-32.709729	-0.010950 
3.390150  	-0.009253 	0.005544  	-32.720679	-0.007681 
3.400151  	-0.009295 	-0.014472 	-32.728359	-0.025593 
3.410152  	-0.009266 	-0.007437 	-32.753953	-0.036066 
3.420153  	-0.009166 	0.004808  	-32.790019	-0.033577 
3.430154  	-0.009091 	0.007427  	-32.823596	-0.028311 
3.440154  	-0.008941 	0.010071  	-32.851907	-0.020231 
3.450155  	-0.008814 	0.003140  	-32.872139	-0.019475 
3.460156  	-0.008789 	-0.002071 	-32.891613	-0.024235 
3.470156  	-0.008648 	0.014507  	-32.915848	-0.011429 
3.480157  	-0.008550 	0.015350  	-32.927278	0.002283  
3.490158  	-0.008451 	0.005773  	-32.924995	0.005865  
3.500159  	-0.008551 	-0.014276 	-32.919130	-0.011796 
3.510160  	-0.008752 	-0.009966 	-32.930926	-0.024912 
3.520161  	-0.008725 	0.003122  	-32.955838	-0.024173 
3.530161  	-0.008743 	0.008304  	-32.980012	-0.017949 
3.540162  	-0.008453 	0.024907  	-32.997961	0.005891  
3.550162  	-0.008230 	0.013608  	-32.992069	0.017794  
3.560163  	-0.008230 	-0.003826 	-32.974275	0.011229  
3.570164  	-0.008231 	-0.003806 	-32.963046	0.004684  
3.580165  	-0.008401 	-0.006479 	-32.958362	-0.004709 
3.590166  	-0.008157 	0.011044  	-32.963072	0.004484  
3.600167  	-0.008117 	0.010140  	-32.958588	0.012725  
3.610167  	-0.008067 	0.001431  	-32.945862	0.011746  
3.620168  	-0.007849 	0.013691  	-32.934117	0.023784  
3.630169  	-0.007942 	-0.002923 	-32.910333	0.018205  
3.640169  	-0.007877 	0.003203  	-32.892128	0.019125  
3.650170  	-0.007809 	-0.001118 	-32.873003	0.015472  
3.660171  	-0.007798 	0.007574  	-32.857531	0.021035  
3.670172  	-0.007860 	-0.014201 	-32.836496	0.003511  
3.680173  	-0.007866 	0.005837  	-32.832985	0.007224  
3.690173  	-0.007825 	0.015377  	-32.825760	0.021057  
3.700174  	-0.007593 	0.005868  	-32.804703	0.024837  
3.710175  	-0.007684 	-0.007231 	-32.779867	0.014719  
3.720175  	-0.007701 	0.004951  	-32.765148	0.017516  
3.730176  	-0.007645 	0.007559  	-32.747632	0.023085  
3.740177  	-0.007481 	0.004133  	-32.724547	0.025040  
3.750178  	-0.007582 	-0.008095 	-32.699507	0.014019  
3.760179  	-0.007811 	-0.011645 	-32.685487	-0.000785 
3.770180  	-0.007792 	0.008393  	-32.686272	0.005652  
3.780180  	-0.007735 	0.007511  	-32.680620	0.011162  
3.790181  	-0.007565 	-0.000254 	-32.669458	0.008457  
3.800181  	-0.007671 	0.005770  	-32.661001	0.012129  
3.810182  	-0.007594 	0.014462  	-32.648871	0.025028  
3.820183  	-0.007384 	0.004078  	-32.623843	0.026940  
3.830184  	-0.007491 	-0.003812 	-32.596903	0.020475  
3.840185  	-0.007766 	-0.006539 	-32.576428	0.011095  
3.850186  	-0.007559 	0.017910  	-32.565333	0.027659  
3.860186  	-0.007553 	-0.002147 	-32.537674	0.022959  
3.870187  	-0.007607 	-0.008241 	-32.514716	0.011791  
3.880187  	-0.007798 	-0.003088 	-32.502925	0.006069  
3.890188  	-0.007522 	0.024851  	-32.496856	0.030002  
3.900189  	-0.007298 	0.005739  	-32.466854	0.033695  
3.910190  	-0.007458 	-0.018682 	-32.433159	0.011472  
3.920191  	-0.007603 	-0.003033 	-32.421688	0.005829  
3.930191  	-0.007549 	0.007428  	-32.415859	0.011285  
3.940192  	-0.007139 	0.019756  	-32.404574	0.029865  
3.950193  	-0.007117 	-0.004643 	-32.374709	0.022563  
3.960194  	-0.007262 	-0.007298 	-32.352146	0.012431  
3.970194  	-0.007233 	0.010117  	-32.339714	0.020778  
3.980195  	-0.007261 	-0.000367 	-32.318936	0.018002  
3.990196  	-0.007233 	-0.018583 	-32.300935	-0.004099 
4.000197  	-0.007346 	-0.008995 	-32.305034	-0.016042 
4.010198  	-0.007114 	0.025898  	-32.321076	0.009056  
4.020199  	-0.006598 	0.021689  	-32.312020	0.029759  
4.030200  	-0.006586 	-0.019221 	-32.282261	0.007026  
4.040201  	-0.006925 	-0.026242 	-32.275235	-0.023186 
4.050201  	-0.006829 	0.017351  	-32.298422	-0.007125 
4.060202  	-0.006518 	0.015686  	-32.305546	0.007208  
4.070203  	-0.006489 	-0.007820 	-32.298338	-0.003417 
4.080204  	-0.006558 	-0.013025 	-32.301755	-0.019578 
4.090205  	-0.006487 	0.020069  	-32.321333	-0.000591 
4.100206  	-0.006072 	0.021916  	-32.321923	0.020414  
4.110207  	-0.006171 	-0.039020 	-32.301510	-0.023334 
4.120208  	-0.006662 	-0.026917 	-32.324844	-0.054261 
4.130209  	-0.006460 	0.023679  	-32.379105	-0.031449 
4.140210  	-0.006173 	0.018496  	-32.410553	-0.014103 
4.150210  	-0.006293 	-0.012915 	-32.424657	-0.030139 
4.160211  	-0.006392 	-0.001614 	-32.454796	-0.034182 
4.170212  	-0.006358 	0.007094  	-32.488978	-0.028976 
4.180213  	-0.006120 	0.008916  	-32.517953	-0.021809 
4.190214  	-0.006124 	0.003660  	-32.539763	-0.020228 
4.200215  	-0.006017 	0.005432  	-32.559991	-0.016754 
4.210216  	-0.006022 	0.003665  	-32.576745	-0.015158 
4.220217  	-0.006091 	0.001875  	-32.591903	-0.015472 
4.230218  	-0.005949 	0.018433  	-32.607375	0.001827  
4.240219  	-0.005848 	0.009709  	-32.605548	0.009867  
4.250219  	-0.005713 	-0.000690 	-32.595681	0.006868  
4.260220  	-0.005916 	-0.020759 	-32.588813	-0.017481 
4.270221  	-0.005934 	0.007120  	-32.606294	-0.012206 
4.280222  	-0.005789 	0.000213  	-32.618500	-0.014259 
4.290223  	-0.005844 	-0.005894 	-32.632759	-0.022810 
4.300224  	-0.005889 	0.004531  	-32.655570	-0.020287 
4.310225  	-0.005652 	0.023730  	-32.675857	0.002673  
4.320226  	-0.005462 	0.009815  	-32.673184	0.010863  
4.330227  	-0.005368 	0.000262  	-32.662322	0.008904  
4.340228  	-0.005561 	-0.005047 	-32.653417	0.001282  
4.350229  	-0.005486 	0.012381  	-32.652135	0.012200  
